id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
64846,PAK-2013-1-768-101,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""BBC Monitoring South Asia,2013-06-23,Militant attack in northwest Pakistan leaves security official dead, two injured"";""Press Trust of India,2013-06-23,7 people killed in Pakistan's restive northwest""",BBC Monitoring South Asia;Press Trust of India,2013-06-23;2013-06-23,"Militant attack in northwest Pakistan leaves security official dead, two injured;7 people killed in Pakistan's restive northwest",The Express Tribune (Pakistani Newspaper),3,FR Bannu - Mir Ali,Khawa Khawar,Federally Administered Tribal Areas,FR Bannu - Mir Ali,33.114437,70.608698,POINT (70.608698 33.114437),177622,Pakistan,770,Asia,1,1,06/23/2013 00:00:00,06/23/2013 00:00:00,1,0,0,0,1,1,1,
64859,PAK-2013-1-768-102,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2013-06-24,Gunmen kill senior police official in NW Pakistan""",Agence France Presse,2013-06-24,Gunmen kill senior police official in NW Pakistan,Police,1,Peshawar Town,Peshawar,Khyber Pakhtunkwa Province,Peshawar District,34.016667,71.583333,POINT (71.583333 34.016667),179064,Pakistan,770,Asia,1,1,06/24/2013 00:00:00,06/24/2013 00:00:00,2,0,0,0,2,2,2,
64878,PAK-2013-1-768-103,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,5,"""Agence France Presse,2013-06-26,Bomb targets top judge in Karachi, 4 dead: officials"";""Press Trust of India,2013-06-26,Bomb targeting senior judge kills 6 in Pakistan"";""BBC Monitoring South Asia,2013-06-26,Pakistan's Karachi blast toll reaches eight"";""Agence France Presse,2013-06-26,Pakistan bombs kills 12, wound top judge: officials"";""BBC Monitoring South Asia,2013-06-27,International body condemns terror attack on Pakistani judge""",Agence France Presse;Press Trust of India;BBC Monitoring South Asia;Agence France Presse;BBC Monitoring South Asia,2013-06-26;2013-06-26;2013-06-26;2013-06-26;2013-06-27,"Bomb targets top judge in Karachi, 4 dead: officials;Bomb targeting senior judge kills 6 in Pakistan;Pakistan's Karachi blast toll reaches eight;Pakistan bombs kills 12, wound top judge: officials;International body condemns terror attack on Pakistani judge",Officials,1,Karachi Town,Karachi,Sindh Province,Karachi District,24.860000,67.010000,POINT (67.010000 24.860000),165375,Pakistan,770,Asia,1,1,06/26/2013 00:00:00,06/26/2013 00:00:00,8,0,4,0,12,12,12,
64898,PAK-2013-1-768-104,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,4,"""Agence France Presse,2013-06-30,Car bomb targets Pakistan police, kills 8 civilians"";""BBC Monitoring South Asia,2013-06-30,Death toll rises to 15 in Peshawar blast"";""Reuters News,2013-06-30,UPDATE 3-Blast in Pakistani city of Quetta kills at least 28"";""Associated Press Newswires,2013-07-01,Death toll in weekend Pakistan bomb attacks climbs to 52""",Agence France Presse;BBC Monitoring South Asia;Reuters News;Associated Press Newswires,2013-06-30;2013-06-30;2013-06-30;2013-07-01,"Car bomb targets Pakistan police, kills 8 civilians;Death toll rises to 15 in Peshawar blast;UPDATE 3-Blast in Pakistani city of Quetta kills at least 28;Death toll in weekend Pakistan bomb attacks climbs to 52",Officials,1,Badaber Village,Badhabar,Khyber Pakhtunkwa Province,Peshawar District,33.957778,71.573611,POINT (71.573611 33.957778),178344,Pakistan,770,Asia,1,1,06/30/2013 00:00:00,06/30/2013 00:00:00,1,0,17,0,18,18,18,
64900,PAK-2013-3-1232-6,2013,True,Clear,3,388,540,LeJ - Civilians,388,1007,LeJ - Civilians,388,388,LeJ,9999,1,Civilians,5,"""Reuters News,2013-06-30,Blast in Pakistani city of Quetta kills 20 - police"";""Press Trust of India,2013-06-30,Twin blasts near Shiite mosque kills 19 in Pakistan"";""Reuters News,2013-06-30,UPDATE 3-Blast in Pakistani city of Quetta kills at least 28"";""Press Trust of India,2013-07-01,29 killed in suicide blast near Shia mosque in Pakistan"";""Associated Press Newswires,2013-07-01,Death toll in weekend Pakistan bomb attacks climbs to 52""",Reuters News;Press Trust of India;Reuters News;Press Trust of India;Associated Press Newswires,2013-06-30;2013-06-30;2013-06-30;2013-07-01;2013-07-01,Blast in Pakistani city of Quetta kills 20 - police;Twin blasts near Shiite mosque kills 19 in Pakistan;UPDATE 3-Blast in Pakistani city of Quetta kills at least 28;29 killed in suicide blast near Shia mosque in Pakistan;Death toll in weekend Pakistan bomb attacks climbs to 52,Police,1,Quetta Town,Abu Talib Imambargah,Balochistan Province,Quetta District,30.183333,67.000000,POINT (67.000000 30.183333),173295,Pakistan,770,Asia,1,1,06/30/2013 00:00:00,06/30/2013 00:00:00,0,0,30,0,30,30,30,
64901,PAK-2013-1-768-105,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-01,Militants gun down two policemen in northwest Pakistan""",BBC Monitoring South Asia,2013-07-01,Militants gun down two policemen in northwest Pakistan,The Express Tribune (Pakistani Newspaper),1,Pishtakhara Town,Pishtakhara,Khyber Pakhtunkwa Province,Peshawar District,33.963389,71.509216,POINT (71.509216 33.963389),178344,Pakistan,770,Asia,1,1,07/01/2013 00:00:00,07/01/2013 00:00:00,2,0,0,0,2,2,2,
64907,PAK-2013-1-768-106,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2013-07-03,Militants kill 6 paramilitary soldiers in northwest Pakistan""",Press Trust of India,2013-07-03,Militants kill 6 paramilitary soldiers in northwest Pakistan,Police,3,FR Peshawar,Kishan Ganga,Federally Administered Tribal Areas,FR Peshawar,33.740965,71.745991,POINT (71.745991 33.740965),178344,Pakistan,770,Asia,1,1,07/02/2013 00:00:00,07/02/2013 00:00:00,6,0,0,0,6,6,6,
64909,PAK-2013-3-1199-50,2013,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,1,"""Press Trust of India,2013-07-03,Female polio aid worker killed in northwest Pakistan""",Press Trust of India,2013-07-03,Female polio aid worker killed in northwest Pakistan,Police,3,Swabi District,Swabi,Khyber Pakhtunkwa Province,Swabi District,34.141325,72.476645,POINT (72.476645 34.141325),179065,Pakistan,770,Asia,1,1,07/03/2013 00:00:00,07/03/2013 00:00:00,0,0,1,0,1,1,1,
64916,PAK-2013-1-768-107,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Press Trust of India,2013-07-04,4 soldiers killed in suicide bombing in Pakistan""",Press Trust of India,2013-07-04,4 soldiers killed in suicide bombing in Pakistan,Officials,3,North Waziristan,Watta Khel,Federally Administered Tribal Areas,North Waziristan,32.950871,69.957639,POINT (69.957639 32.950871),176900,Pakistan,770,Asia,1,1,07/04/2013 00:00:00,07/04/2013 00:00:00,5,1,0,0,6,6,6,
64918,PAK-2013-1-768-108,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""BBC Monitoring South Asia,2013-07-04,Two militants killed in clash with police in northwest Pakistan"";""BBC Monitoring South Asia,2013-07-05,Pakistan Taleban claim responsibility for Peshawar attack""",BBC Monitoring South Asia;BBC Monitoring South Asia,2013-07-04;2013-07-05,Two militants killed in clash with police in northwest Pakistan;Pakistan Taleban claim responsibility for Peshawar attack,APP,1,Mattani Town,"Mathani, Peshawar",Khyber Pakhtunkwa Province,Peshawar District,33.797931,71.560230,POINT (71.560230 33.797931),178344,Pakistan,770,Asia,1,1,07/04/2013 00:00:00,07/04/2013 00:00:00,1,2,0,0,3,3,3,
64922,PAK-2013-1-768-109,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-05,Pakistan Taleban claim responsibility for Peshawar attack""",BBC Monitoring South Asia,2013-07-05,Pakistan Taleban claim responsibility for Peshawar attack,Dawn Website,3,FR Peshawar,Shamshato,Federally Administered Tribal Areas,FR Peshawar,33.740965,71.745991,POINT (71.745991 33.740965),178344,Pakistan,770,Asia,1,1,07/04/2013 00:00:00,07/04/2013 00:00:00,8,0,0,0,8,8,8,
64936,PAK-2013-3-1199-69,2013,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,4,"""Press Trust of India,2013-07-08,Blast targeting pro-govt tribal elder kills 6 in Pakistan"";""BBC Monitoring South Asia,2013-07-08,Bomb blast at bus station in northwest Pakistan kills seven"";""Associated Press Newswires,2013-07-08,Suicide bomber targeting pro-government tribal elder kills 8 people in northwest Pakistan"";""BBC Monitoring South Asia,2013-07-09,Blast in Pakistan northwest kills nine""",Press Trust of India;BBC Monitoring South Asia;Associated Press Newswires;BBC Monitoring South Asia,2013-07-08;2013-07-08;2013-07-08;2013-07-09,Blast targeting pro-govt tribal elder kills 6 in Pakistan;Bomb blast at bus station in northwest Pakistan kills seven;Suicide bomber targeting pro-government tribal elder kills 8 people in northwest Pakistan;Blast in Pakistan northwest kills nine,Police,1,Thall Town,Tall,Khyber Pakhtunkwa Province,Hangu District,33.363889,70.549444,POINT (70.549444 33.363889),177622,Pakistan,770,Asia,1,1,07/08/2013 00:00:00,07/08/2013 00:00:00,0,0,9,0,9,9,9,
64951,PAK-2013-3-1199-70,2013,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,1,"""Press Trust of India,2013-07-10,Zardari's ex-security officer among 3 killed in Karachi blast""",Press Trust of India,2013-07-10,Zardari's ex-security officer among 3 killed in Karachi blast,Police,1,Karachi Town,Karachi,Sindh Province,Karachi District,24.860000,67.010000,POINT (67.010000 24.860000),165375,Pakistan,770,Asia,1,1,07/10/2013 00:00:00,07/10/2013 00:00:00,0,0,0,3,3,3,3,
64970,PAK-2013-1-768-110,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Press Trust of India,2013-07-14,Pakistani troops kill 7 militants"";""BBC Monitoring South Asia,2013-07-14,Seven militants killed in air force operation in northwest Pakistan""",Press Trust of India;BBC Monitoring South Asia,2013-07-14;2013-07-14,Pakistani troops kill 7 militants;Seven militants killed in air force operation in northwest Pakistan,Officials,1,Darra Adam Khel Town,Darra Adamkhel,Federally Administered Tribal Areas,FR Kohat,33.693980,71.495319,POINT (71.495319 33.693980),178343,Pakistan,770,Asia,1,1,07/14/2013 00:00:00,07/14/2013 00:00:00,0,7,0,0,7,7,7,
65011,PAK-2013-1-768-111,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Agence France Presse,2013-07-18,Gunmen kill Pakistani soliders: officials"";""BBC Monitoring South Asia,2013-07-19,Two security personnel, three peace volunteers killed in Pakistan tribal area""",Agence France Presse;BBC Monitoring South Asia,2013-07-18;2013-07-19,"Gunmen kill Pakistani soliders: officials;Two security personnel, three peace volunteers killed in Pakistan tribal area",Officials,1,Kamar Town,"Kamar, Khar",Federally Administered Tribal Areas,Bajaur Agency,34.768778,71.591370,POINT (71.591370 34.768778),179784,Pakistan,770,Asia,1,1,07/18/2013 00:00:00,07/18/2013 00:00:00,2,0,0,0,2,2,2,
65019,PAK-2013-2-X3850-1,2013,False,Clear,2,11342,10732,Lashkar of Mohmand tribe - TTP,11342,11342,Lashkar of Mohmand tribe - TTP,2987,2987,Lashkar of Mohmand tribe,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-19,Two security personnel, three peace volunteers killed in Pakistan tribal area""",BBC Monitoring South Asia,2013-07-19,"Two security personnel, three peace volunteers killed in Pakistan tribal area",Dawn Website,1,Mamund Town,Mamond,Federally Administered Tribal Areas,Bajaur Agency,34.814722,71.421667,POINT (71.421667 34.814722),179783,Pakistan,770,Asia,1,1,07/18/2013 00:00:00,07/18/2013 00:00:00,3,0,0,0,3,3,3,
65021,PAK-2013-1-768-113,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-21,Programme summary of Pakistan's AVT Khyber News 1600 gmt 19 Jul 13""",BBC Monitoring South Asia,2013-07-21,Programme summary of Pakistan's AVT Khyber News 1600 gmt 19 Jul 13,AVT Khyber News,2,Akakhel Area,,Federally Administered Tribal Areas,Khyber Agency,33.843346,70.983627,POINT (70.983627 33.843346),178342,Pakistan,770,Asia,1,1,07/19/2013 00:00:00,07/19/2013 00:00:00,0,6,0,0,6,6,6,
65043,PAK-2013-3-1199-51,2013,True,Clear,3,356,530,TTP - Civilians,356,997,TTP - Civilians,356,356,TTP,9999,1,Civilians,2,"""Press Trust of India,2013-07-22,2 killed in attack on political party office in Pakistan"";""BBC Monitoring South Asia,2013-07-22,Pakistan: Blast in Karachi kills two""",Press Trust of India;BBC Monitoring South Asia,2013-07-22;2013-07-22,2 killed in attack on political party office in Pakistan;Pakistan: Blast in Karachi kills two,Police,1,Karachi Town,Karachi,Sindh Province,Karachi District,24.860000,67.010000,POINT (67.010000 24.860000),165375,Pakistan,770,Asia,1,1,07/21/2013 00:00:00,07/21/2013 00:00:00,0,0,2,0,2,2,2,
65045,PAK-2013-1-768-208,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-22,One killed, several injured in blast near Afpak border""",BBC Monitoring South Asia,2013-07-22,"One killed, several injured in blast near Afpak border",Geo News,1,Chaman Town,Chaman,Balochistan Province,Killa Abdullah District,30.922222,66.444722,POINT (66.444722 30.922222),174013,Pakistan,770,Asia,1,1,07/22/2013 00:00:00,07/22/2013 00:00:00,0,0,1,0,1,1,1,
65050,PAK-2013-1-768-114.1,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-23,Programme summary of Pakistan's AVT Khyber News 1200 gmt 22 Jul 13""",BBC Monitoring South Asia,2013-07-23,Programme summary of Pakistan's AVT Khyber News 1200 gmt 22 Jul 13,AVT Khyber News,3,Khyber Agency,Khyber Agency,Federally Administered Tribal Areas,Khyber Agency,33.961134,71.057703,POINT (71.057703 33.961134),178343,Pakistan,770,Asia,1,1,07/22/2013 00:00:00,07/22/2013 00:00:00,2,8,0,0,10,10,10,
65052,PAK-2013-1-768-114.2,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""BBC Monitoring South Asia,2013-07-23,Programme summary of Pakistan's AVT Khyber News 1200 gmt 22 Jul 13""",BBC Monitoring South Asia,2013-07-23,Programme summary of Pakistan's AVT Khyber News 1200 gmt 22 Jul 13,AVT Khyber News,3,FR Kohat,FR Kohat,Federally Administered Tribal Areas,FR Kohat,33.663993,71.592046,POINT (71.592046 33.663993),178344,Pakistan,770,Asia,1,1,07/22/2013 00:00:00,07/22/2013 00:00:00,2,7,0,0,9,9,9,
65056,PAK-2013-1-768-209,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,5,"""Reuters News,2013-07-24,Gunmen, blasts kill 3 in attack on Pakistan intelligence service"";""Agence France Presse,2013-07-24,Attack on Pakistan government complex kills five: state TV"";""Agence France Presse,2013-07-24,Bombers target Pakistan ISI office, 7 dead"";""Press Trust of India,2013-10-26,'Al Qaeda member' arrested in Karachi"";""SATP,2014-01-01,Major incidents of Terrorism-related violence in Pakistan - 2013""",Reuters News;Agence France Presse;Agence France Presse;Press Trust of India;SATP,2013-07-24;2013-07-24;2013-07-24;2013-10-26;2014-01-01,"Gunmen, blasts kill 3 in attack on Pakistan intelligence service;Attack on Pakistan government complex kills five: state TV;Bombers target Pakistan ISI office, 7 dead;'Al Qaeda member' arrested in Karachi;Major incidents of Terrorism-related violence in Pakistan - 2013",Police,1,Sukkur Town,Sukkur,Sindh Province,Sukkur District,27.705278,68.857500,POINT (68.857500 27.705278),169698,Pakistan,770,Asia,1,1,07/24/2013 00:00:00,07/24/2013 00:00:00,3,4,1,0,8,8,8,
65058,PAK-2013-1-768-115,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Agence France Presse,2013-07-25,Gunmen target senior Pakistan police officer"";""Press Trust of India,2013-07-25,Two killed as gunmen target top police official in Pakistan""",Agence France Presse;Press Trust of India,2013-07-25;2013-07-25,Gunmen target senior Pakistan police officer;Two killed as gunmen target top police official in Pakistan,Officials,1,Peshawar Town,Peshawar,Khyber Pakhtunkwa Province,Peshawar District,34.016667,71.583333,POINT (71.583333 34.016667),179064,Pakistan,770,Asia,1,1,07/25/2013 00:00:00,07/25/2013 00:00:00,2,0,0,0,2,2,2,
65066,PAK-2013-1-768-116,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,2,"""Agence France Presse,2013-07-25,Pakistan finds 20 dead militants after bombing village"";""SATP,2014-01-01,Major incidents of Terrorism-related violence in Pakistan - 2013""",Agence France Presse;SATP,2013-07-25;2014-01-01,Pakistan finds 20 dead militants after bombing village;Major incidents of Terrorism-related violence in Pakistan - 2013,Officials,2,Akakhel Area,Akakhel,Federally Administered Tribal Areas,Khyber Agency,33.843346,70.983627,POINT (70.983627 33.843346),178342,Pakistan,770,Asia,2,2,07/20/2013 00:00:00,07/25/2013 00:00:00,6,28,0,0,34,34,34,
65069,PAK-2013-1-768-117,2013,True,Clear,1,404,404,Pakistan: Government,857,857,Government of Pakistan - TTP,142,142,Government of Pakistan,356,356,TTP,1,"""Agence France Presse,2013-07-25,Pakistan finds 20 dead militants after bombing village""",Agence France Presse,2013-07-25,Pakistan finds 20 dead militants after bombing village,Officials,2,Akakhel Area,Akakhel,Federally Administered Tribal Areas,Khyber Agency,33.843346,70.983627,POINT (70.983627 33.843346),178342,Pakistan,770,Asia,1,1,07/25/2013 00:00:00,07/25/2013 00:00:00,5,0,0,0,5,5,5,
